,business_id,inspection_business_name,city,description,InspectTypeCnt_Consult,InspectTypeCnt_Routine,InspectTypeCnt_Return,ViolationCnt_Blue,ViolationCnt_Red,SafetyGroup
9229,PR0044043,SKYLINE HIGH SCHOOL,sammamish,School Lunch Program - Risk II,0.0,2.0,0.0,0.0,0.0,Average
9230,PR0073417,NEW WORLD MARKET LP,federal way,Meat/Sea Food - Risk Category III,0.0,7.0,0.0,3.0,4.0,Average
9231,PR0004655,LAKELAND ELEMENTARY SCHOOL,federal way,School Lunch Program - Risk II,0.0,2.0,0.0,1.0,0.0,Average
9232,PR0027115,AUGUST MOON,sammamish,Seating 51-150 - Risk Category III,0.0,3.0,0.0,3.0,0.0,High
9233,PR0084983,PORTSIDE KAFE,seattle,Seating 13-50 - Risk Category III,1.0,0.0,0.0,0.0,0.0,NotInspected
9234,PR0068012,SEATTLE SCHOOL SUPPORT CENTER,seattle,School Lunch Program - Risk II,0.0,3.0,0.0,1.0,2.0,Average
9235,PR0083604,PHO MAU VIETNAMESE NOODLE SOUP,kent,Seating 13-50 - Risk Category III,1.0,1.0,0.0,0.0,1.0,Average
9236,PR0004652,LAKE DOLLOFF ELEMENTARY,auburn,School Lunch Program - Risk II,0.0,2.0,0.0,0.0,0.0,Average
9237,PR0021624,PUGET CONSUMERS CO-OP #6550-6,seattle,Meat/Sea Food - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9238,PR0003352,MONTLAKE SCHOOL,seattle,School Lunch Program - Risk II,0.0,2.0,0.0,0.0,0.0,Average
9239,PR0079524,VALHALLA ELEM/ NEW KITCHEN,auburn,School Lunch Program - Risk II,0.0,2.0,0.0,1.0,0.0,Average
9240,PR0004644,KILO JR HIGH SCHOOL,auburn,School Lunch Program - Risk II,0.0,2.0,0.0,0.0,0.0,Average
9241,PR0073418,NEW WORLD MARKET LP,federal way,Seating 0-12 - Risk Category III,0.0,4.0,0.0,2.0,2.0,Average
9242,PR0080934,ISSAQUAH HIGH SCHOOL,issaquah,Non-Profit Institution - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9243,PR0071946,LAKE HILLS ELEMENTARY SCHOOL,bellevue,School Lunch Program - Risk II,0.0,1.0,0.0,0.0,0.0,Average
9244,PR0076977,FAIRWINDS-REDMOND,redmond,Seating 51-150 - Risk Category III,0.0,1.0,0.0,1.0,0.0,Average
9245,PR0077254,BBQ PETE'S,kent,Seating 51-150 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
9246,PR0046333,LAKE CITY SHELL,seattle,Seating 0-12 - Risk Category I,0.0,2.0,0.0,1.0,1.0,Average
9247,PR0040508,WILLOWS RUN GOLF COURSE,redmond,Seating 51-150 - Risk Category III,0.0,7.0,0.0,5.0,2.0,Average
9248,PR0084584,H - MART,bellevue,Meat/Sea Food - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9249,PR0076992,SUGAR BAKERY & CAFE,seattle,Seating 0-12 - Risk Category III,0.0,2.0,0.0,0.0,0.0,Average
9250,PR0011911,JACKSON ST GENERAL STORE,seattle,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9251,PR0064419,LAKEVIEW ELEMENTARY,kirkland,School Lunch Program - Risk II,0.0,2.0,0.0,1.0,0.0,Average
9252,PR0071075,"ALKI MAIL & DISPATCH, INC.",seattle,Seating 0-12 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9253,PR0084908,QUEEN ANNE BIERHALL LLC,seattle,Seating 151-250 - Risk Category III,0.0,2.0,0.0,1.0,0.0,Average
9254,PR0083542,STARBUCKS COFFEE CO,federal way,Seating 0-12 - Risk Category II,0.0,1.0,0.0,0.0,0.0,Average
9255,PR0077514,BALLARD LANDMARK INN,seattle,Seating 51-150 - Risk Category III,0.0,2.0,0.0,0.0,2.0,Average
9256,PR0084893,ROUND 1 BOWLING & AMUSEMENT,tukwila,Seating 13-50 - Risk Category III,1.0,1.0,1.0,0.0,2.0,Average
9257,PR0080359,INGLEWOOD 76,kirkland,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9258,PR0083156,GALLUCCI'S CATERING,federal way,Caterer - Risk Category III,0.0,5.0,0.0,4.0,1.0,Average
9259,PR0019318,TOYODA SUSHI RESTAURANT,seattle,Seating 13-50 - Risk Category III,0.0,6.0,3.0,6.0,3.0,Average
9260,PR0065264,SEATTLE HILTON,sea tac,Seating > 250 - Risk Category III,1.0,3.0,1.0,1.0,2.0,Average
9261,PR0005804,THAI ON HILANDS,renton,Seating 13-50 - Risk Category III,1.0,1.0,0.0,1.0,0.0,Average
9262,PR0008865,VASHON THRIFTWAY,vashon,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9263,PR0079649,Papa Murphy's,bellevue,Seating 0-12 - Risk Category II,0.0,2.0,0.0,1.0,1.0,Average
9264,PR0049470,SAFEWAY STORES INC #1550,seattle,Bakery-no seating - Risk Category II,1.0,1.0,0.0,0.0,0.0,Average
9265,PR0004996,"VASHON MARKET FRESH, IGA",vashon island,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9266,PR0082188,BIG FOOD / CENTERHOUSE #208,seattle,Seating 0-12 - Risk Category III,1.0,1.0,0.0,1.0,0.0,Average
9267,PR0083834,POPPINGJAYS CAFE,bellevue,Seating 0-12 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
9268,PR0081540,PEAKS FROZEN YOGURT BAR,bellevue,Seating 13-50 - Risk Category II,0.0,1.0,0.0,0.0,0.0,Average
9269,PR0081078,EMERALD CITY SMOOTHIE,seattle,Seating 0-12 - Risk Category II,1.0,6.0,0.0,5.0,1.0,Average
9270,PR0003053,MONTI'S GRILL HOUSE MEZCAL,seattle,Seating 51-150 - Risk Category III,1.0,3.0,0.0,1.0,2.0,Average
9271,PR0011609,STONE KOREAN RESTAURANT,redmond,Seating 51-150 - Risk Category III,0.0,5.0,1.0,3.0,2.0,Average
9272,PR0082432,ALACART LLC / WOK,seattle,Seating 0-12 - Risk Category III,2.0,0.0,0.0,0.0,0.0,NotInspected
9273,PR0083526,BYEN BAKERI,seattle,Seating 13-50 - Risk Category II,1.0,1.0,0.0,1.0,0.0,Average
9274,PR0006981,VILLAGE MART,kirkland,Seating 0-12 - Risk Category I,0.0,2.0,0.0,0.0,0.0,Average
9275,PR0084574,GOURMET DOG JAPON,seattle,Mobile Food Unit - Risk Category I,0.0,3.0,0.0,0.0,3.0,Average
9276,PR0076607,ROOSTER'S ESPRESSO,seattle,Seating 0-12 - Risk Category I,0.0,1.0,0.0,0.0,1.0,Average
9277,PR0002014,THETA XI,seattle,Seating 13-50 - Risk Category III,0.0,3.0,0.0,2.0,1.0,Average
9278,PR0079620,THAI FUSION RESTAURANT & LOUNGE,seattle,Seating 13-50 - Risk Category III,1.0,2.0,0.0,0.0,2.0,Average
9279,PR0049472,SAFEWAY STORES INC #1550,seattle,Meat/Sea Food - Risk Category III,1.0,2.0,0.0,1.0,0.0,Average
9280,PR0005420,SUNNY'S DELI MART,renton,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9281,PR0003213,JADE GARDEN LLC,seattle,Seating 51-150 - Risk Category III,2.0,6.0,0.0,5.0,1.0,Average
9282,PR0057030,ANCIENT GROUNDS,seattle,Seating 13-50 - Risk Category I,0.0,1.0,0.0,0.0,1.0,Average
9283,PR0001144,"BLUE MOON, THE",seattle,Seating 51-150 - Risk Category I,0.0,1.0,0.0,1.0,0.0,Average
9284,PR0083913,FISH BASKET,seattle,Mobile Food Unit - Risk Category III,1.0,0.0,0.0,0.0,0.0,NotInspected
9285,PR0010999,VASHON NUTRITION PROGRAM,vashon island,Non-Profit Institution - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9286,PR0002252,7-ELEVEN STORE #2360-14392B,seattle,Seating 0-12 - Risk Category III,0.0,2.0,0.0,0.0,1.0,Average
9287,PR0083400,JIMMY JOHN'S #1984,sammamish,Seating 13-50 - Risk Category II,0.0,1.0,0.0,1.0,0.0,Average
9288,PR0044049,RITE AID #5207,seattle,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9289,PR0001055,ALBERTSONS #3416,lake forest park,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9290,PR0069737,CAFE RACER ESPRESSO,seattle,Seating 13-50 - Risk Category III,0.0,3.0,0.0,1.0,2.0,Average
9291,PR0034853,CASCADE ELEMENTARY SCHOOL,renton,School Lunch Program - Risk II,0.0,1.0,0.0,0.0,0.0,Average
9292,PR0083368,TRIUMPH BAR,seattle,Seating 51-150 - Risk Category III,1.0,3.0,0.0,1.0,2.0,Average
9293,PR0027020,QFC #824,sammamish,Meat/Sea Food - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9294,PR0083736,LAGUNITAS TAP ROOM - SEATTLE,seattle,Seating 13-50 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9295,PR0023890,CAFE LAGO INC,seattle,Seating 51-150 - Risk Category III,0.0,3.0,0.0,2.0,1.0,Average
9296,PR0024225,GREAT WESTERN PACIFIC,seattle,Seating > 250 - Risk Category III,0.0,7.0,1.0,2.0,5.0,Low
9297,PR0022972,QFC #863,enumclaw,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9298,PR0055099,MI  CHALATECA,federal way,Seating 51-150 - Risk Category III,1.0,1.0,0.0,0.0,1.0,Average
9299,PR0002647,OWL N THISTLE,seattle,Seating 51-150 - Risk Category III,0.0,4.0,0.0,2.0,1.0,Average
9300,PR0042418,NORTHWOOD JR HIGH SCHOOL,renton,School Lunch Program - Risk II,0.0,1.0,0.0,0.0,0.0,Average
9301,PR0066534,THERE YA GO ESPRESSO,renton,Seating 0-12 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9302,PR0079513,BISCUIT BITCH,seattle,Seating 13-50 - Risk Category III,0.0,2.0,0.0,1.0,1.0,Average
9303,PR0043841,SALMON'S SERVICE CENTER,seattle,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9304,PR0082573,STELLA FIORE PIZZA KC039,bellevue,Mobile Food Unit - Risk Category III,0.0,3.0,0.0,0.0,0.0,High
9305,PR0076173,JIMMY JOHN'S GOURMET SANDWICHES,redmond,Seating 13-50 - Risk Category II,0.0,1.0,0.0,1.0,0.0,Average
9306,PR0052081,NEW STAR RESTAURANT,seattle,Seating 51-150 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
9307,PR0084542,POSTDOC BREWING COMPANY,redmond,Seating 13-50 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9308,PR0026206,PICKLED ONION,renton,Seating 51-150 - Risk Category III,0.0,1.0,0.0,0.0,1.0,Average
9309,PR0082105,SWIRL FROZEN YOGURT,lake forest park,Seating 13-50 - Risk Category II,1.0,1.0,0.0,0.0,0.0,Average
9310,PR0067858,AFC SUSHI  (QFC #824),sammamish,Seating 0-12 - Risk Category III,0.0,3.0,0.0,1.0,2.0,Average
9311,PR0022900,QFC #824,sammamish,Bakery-no seating - Risk Category II,0.0,1.0,0.0,0.0,0.0,Average
9312,PR0022917,QFC #824,sammamish,Meat/Sea Food - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9313,PR0068936,RITE AID #5220,seattle,Grocery Store-no seating - Risk Category I,0.0,2.0,0.0,1.0,1.0,Average
9314,PR0085432,AGLIO E OLIO,seattle,Seating 13-50 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9315,PR0064421,YUMMY TERIYAKI,redmond,Seating 13-50 - Risk Category III,0.0,3.0,0.0,2.0,1.0,Average
9316,PR0004552,"GRAINERY INC. , THE",seattle,Seating 0-12 - Risk Category II,0.0,1.0,0.0,0.0,0.0,Average
9317,PR0024995,SAAR SUPER SAVER FOODS,tukwila,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9318,PR0026951,QFC #863,enumclaw,Meat/Sea Food - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
9319,PR0007453,QFC #863,enumclaw,Meat/Sea Food - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
9320,PR0022899,QFC #824,sammamish,Seating 0-12 - Risk Category III,0.0,1.0,0.0,0.0,1.0,Average
9321,PR0022778,QFC #824,sammamish,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9322,PR0066817,QFC #874,bellevue,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,1.0,Average
9323,PR0012649,RED MILL RESTAURANT,seattle,Seating 13-50 - Risk Category III,0.0,2.0,0.0,0.0,1.0,Average
9324,PR0084260,SUBWAY #22242,federal way,Seating 0-12 - Risk Category III,0.0,2.0,0.0,0.0,1.0,Average
9325,PR0084557,KERLOO CELLARS,seattle,Seating 13-50 - Risk Category I,0.0,1.0,0.0,1.0,0.0,Average
9326,PR0032455,INGLEMOOR SENIOR HIGH SCHOOL,kenmore,Non-Profit Institution - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9327,PR0080928,SAFEWAY INC #219,seattle,Seating 13-50 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9328,PR0071309,BRONSON  BIG FOOT JAVA,renton,Seating 0-12 - Risk Category I,0.0,4.0,0.0,4.0,0.0,High
9329,PR0079781,HARD ROCK CAFE,seattle,Seating 151-250 - Risk Category III,0.0,1.0,0.0,0.0,1.0,Average
9330,PR0069078,STARBUCKS COFFEE #3408,seattle,Seating 13-50 - Risk Category II,1.0,1.0,0.0,0.0,1.0,Average
9331,PR0026401,SEATTLE BAGEL BAKERY,seattle,Seating 0-12 - Risk Category III,0.0,2.0,0.0,1.0,1.0,Average
9332,PR0085541,MICROSOFT BRAVERN 2 @ MARKET,bellevue,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9333,PR0085654,TAKAYA RAMEN @ NEW WORLD MARKET,federal way,Seating 0-12 - Risk Category III,0.0,5.0,0.0,2.0,3.0,Average
9334,PR0049540,SAFEWAY INC #1551,seattle,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9335,PR0001207,INDONESIAN FULL GOSPEL FELLOWSHIP,seattle,School Lunch Program - Risk II,0.0,1.0,0.0,0.0,0.0,Average
9336,PR0072098,JUNGLE BUFFET INC,federal way,Seating > 250 - Risk Category III,0.0,2.0,0.0,0.0,0.0,Average
9337,PR0079793,HARD ROCK CAFE,seattle,Seating 151-250 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9338,PR0073414,HWA JUNG,federal way,Seating 13-50 - Risk Category III,0.0,2.0,0.0,1.0,1.0,Average
9339,PR0084326,MICROSOFT BRAVERN #1@ MARKET,bellevue,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9340,PR0069678,HMS HOST/ STARBUCKS COFFEE,sea tac,Seating 13-50 - Risk Category II,0.0,1.0,0.0,0.0,1.0,Average
9341,PR0086086,WATERS WINERY,seattle,Seating 0-12 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9342,PR0040159,BARTELL DRUG CO #10,seattle,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9343,PR0083458,CHICK'N FIX (KC258),seattle,Mobile Food Unit - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9344,PR0020358,TEXACO GROCERY,shoreline,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9345,PR0004871,SHOREWOOD GROCERY,seattle,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9346,PR0076494,JUNE BAKERY CAFE,federal way,Seating 13-50 - Risk Category III,0.0,7.0,0.0,3.0,4.0,Average
9347,PR0083098,PACIFIC REGENT BELLEVUE GALLERY CAFE,bellevue,Seating 13-50 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9348,PR0045560,WALGREENS #03632,seattle,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9349,PR0066722,FIRST PLACE SCHOOL,seattle,Non-Profit Institution - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9350,PR0009000,PLAZA SELECT FOODS,seattle,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9351,PR0083387,TOP POT DOUGHNUTS,seattle,Seating 0-12 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9352,PR0071181,SISTERS ESPRESSO,seattle,Seating 0-12 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9353,PR0085708,ROTIE CELLARS,seattle,Seating 0-12 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9354,PR0083300,STARBUCKS COFFEE,seattle,Seating 13-50 - Risk Category II,1.0,2.0,0.0,0.0,2.0,Average
9355,PR0082927,BEVMO,seattle,Seating 0-12 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9356,PR0086434,MANILA SUNSET,tukwila,Seating 13-50 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9357,PR0086085,SLEIGHT OF HAND CELLARS,seattle,Seating 13-50 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9358,PR0079548,ROBERT FROST ELEM SCHOOL,kirkland,School Lunch Program - Risk II,0.0,1.0,0.0,0.0,0.0,Average
9359,PR0001099,BACK DOOR PUB,seattle,Seating 13-50 - Risk Category I,0.0,2.0,0.0,0.0,2.0,Average
9360,PR0006100,BASKIN-ROBBINS 1312,bellevue,Seating 0-12 - Risk Category II,0.0,1.0,0.0,0.0,0.0,Average
9361,PR0076531,LEXUS OF BELLEVUE,bellevue,Seating 13-50 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9362,PR0086267,AVENNIA TASTING ROOM,woodinville,Seating 0-12 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9363,PR0076235,RENTON PARK ELEMENTARY SCHOOL,renton,School Lunch Program - Risk II,0.0,2.0,0.0,0.0,0.0,Average
9364,PR0077219,"GREAT NORTHWEST SOUP CO, THE",seattle,Seating 0-12 - Risk Category III,0.0,3.0,1.0,1.0,2.0,Average
9365,PR0077467,SAFEWAY STORE #1600,bellevue,Seating 13-50 - Risk Category II,0.0,1.0,0.0,0.0,1.0,Average
9366,PR0032993,OOBA TOOBA,bellevue,Seating 51-150 - Risk Category III,1.0,0.0,0.0,0.0,0.0,NotInspected
9367,PR0015119,ANTHONY'S HOMEPORT,des moines,Seating 151-250 - Risk Category III,0.0,1.0,0.0,0.0,1.0,Average
9368,PR0071013,VIA TRIBUNALI,seattle,Seating 13-50 - Risk Category III,0.0,2.0,0.0,0.0,2.0,Average
9369,PR0071080,COSTCO WHOLESALE,seattle,Seating 0-12 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9370,PR0071077,COSTCO WHOLESALE,seattle,Grocery Store-no seating - Risk Category I,0.0,2.0,0.0,0.0,1.0,Average
9371,PR0013445,MARISCOS CULIACAN BAR,kent,Seating 51-150 - Risk Category III,1.0,0.0,0.0,0.0,0.0,NotInspected
9372,PR0086393,SAM'S MEDITERRANEAN C & S LLC,seattle,Seating 0-12 - Risk Category III,0.0,2.0,0.0,1.0,1.0,Average
9373,PR0067182,SAHALEE COUNTRY CLUB,sammamish,Seating 0-12 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9374,PR0067432,MEMBERS CLUB @ ALDARRA,sammamish,Seating 51-150 - Risk Category III,0.0,4.0,0.0,1.0,3.0,Average
9375,PR0072045,JUMP START ESPRESSO,federal way,Seating 0-12 - Risk Category II,0.0,2.0,0.0,0.0,2.0,Average
9376,PR0052120,"SUN BREAK CAFE, THE",auburn,Seating 51-150 - Risk Category III,0.0,4.0,0.0,3.0,1.0,Average
9377,PR0082288,KALADI BROTHERS COFFEE,seattle,Seating 13-50 - Risk Category II,1.0,2.0,0.0,1.0,1.0,Average
9378,PR0083213,LADY BUG ESPRESSO,seattle,Limited Food Services - no permanent plumbing,0.0,3.0,0.0,3.0,0.0,High
9379,PR0016671,PUGET CONSUMERS CO-OP,seattle,Seating 0-12 - Risk Category III,1.0,3.0,0.0,2.0,0.0,High
9380,PR0086441,TRIPLE R BREWERY ALLEY TAVERN,seattle,Seating 13-50 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9381,PR0085532,REVOLUTION WINE,seattle,Seating 0-12 - Risk Category II,1.0,1.0,0.0,0.0,0.0,Average
9382,PR0076148,SIP...AT THE WINE BAR & RESTAURANT,issaquah,Seating 51-150 - Risk Category III,0.0,4.0,0.0,3.0,1.0,Average
9383,PR0080342,ARCTIC MINI MART,lake forest park,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9384,PR0084206,STARBUCKS COFFEE CO,seattle,Seating 13-50 - Risk Category II,0.0,1.0,0.0,0.0,0.0,Average
9385,PR0069812,P F CHANG'S CHINA BISTRO,seattle,Seating 151-250 - Risk Category III,1.0,0.0,0.0,0.0,0.0,NotInspected
9386,PR0085393,7-ELEVEN #37558A,bellevue,Seating 0-12 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9387,PR0067181,SAHALEE COUNTRY CLUB,sammamish,Seating > 250 - Risk Category III,0.0,3.0,0.0,1.0,2.0,Average
9388,PR0082768,SHAWN'S CATERING,mercer island,Seating 0-12 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9389,PR0080659,JIMMY JOHN'S GOURMET SANDWICHES,seattle,Seating 13-50 - Risk Category II,1.0,1.0,0.0,0.0,1.0,Average
9390,PR0077315,VEDIC CULTURAL CENTER,sammamish,Non-Profit Institution - Risk Category III,0.0,2.0,0.0,1.0,1.0,Average
9391,PR0043179,TULLY'S COFFEE #01078,bellevue,Seating 13-50 - Risk Category II,0.0,2.0,0.0,1.0,1.0,Average
9392,PR0019368,PUGET CONSUMERS CO-OP,seattle,Meat/Sea Food - Risk Category III,1.0,2.0,0.0,0.0,0.0,Average
9393,PR0001647,ROSS PARK CONVENIENCE STORE LLC,seattle,Seating 0-12 - Risk Category I,0.0,1.0,0.0,0.0,1.0,Average
9394,PR0017252,SERENITY MOON TEA,kent,Seating 0-12 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9395,PR0028939,CAFFE VITA COFFEE ROASTING COMPANY,seattle,Seating 51-150 - Risk Category II,1.0,2.0,0.0,1.0,1.0,Average
9396,PR0002244,LUCKY 5,seattle,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,1.0,Average
9397,PR0083437,MINI SUPER LA FAMILIAR,federal way,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9398,PR0014580,WOODINVILLE CAFE,woodinville,Seating 51-150 - Risk Category III,2.0,1.0,0.0,0.0,1.0,Average
9399,PR0086443,KATIES,sammamish,Seating 13-50 - Risk Category III,1.0,0.0,0.0,0.0,0.0,NotInspected
9400,PR0001494,NORTH CITY FOOD MART,shoreline,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9401,PR0004322,ANTHONY'S HOMEPORT,des moines,Seating 151-250 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9402,PR0046375,STARBUCKS COFFEE #8797,renton,Seating 13-50 - Risk Category II,0.0,1.0,0.0,0.0,0.0,Average
9403,PR0029329,BEACON HILL 76,seattle,Seating 0-12 - Risk Category III,0.0,2.0,0.0,2.0,0.0,Average
9404,PR0033240,"BACCO CAFE , LLC",seattle,Seating 13-50 - Risk Category III,1.0,0.0,0.0,0.0,0.0,NotInspected
9405,PR0003824,WILDROSE,seattle,Seating 51-150 - Risk Category III,1.0,1.0,0.0,0.0,1.0,Average
9406,PR0086510,TACO STREET,seattle,Seating 51-150 - Risk Category III,0.0,4.0,0.0,1.0,2.0,Average
9407,PR0001383,GOOFYS,seattle,Seating 51-150 - Risk Category III,0.0,2.0,0.0,0.0,1.0,Average
9408,PR0070207,"NECTAR (FOUR 12, LLC)",seattle,Seating 13-50 - Risk Category III,1.0,2.0,0.0,0.0,1.0,Average
9409,PR0061767,JAVA JUNCTION,redmond,Seating 0-12 - Risk Category I,1.0,1.0,0.0,1.0,0.0,Average
9410,PR0079619,CAFE HOPE ESPRESSO CART,seattle,Mobile Food Unit - Risk Category I,0.0,1.0,0.0,0.0,1.0,Average
9411,PR0083160,DAVITA CAFE,federal way,Seating 51-150 - Risk Category III,0.0,3.0,0.0,3.0,0.0,High
9412,PR0066851,EMERALD CITY SMOOTHIE,burien,Seating 0-12 - Risk Category II,1.0,1.0,0.0,0.0,0.0,Average
9413,PR0085468,GOURMET DOG JAPON,seattle,Mobile Food Unit - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9414,PR0012281,"SANDWICH TREE, THE",seattle,Seating 13-50 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9415,PR0081751,GEORGETOWN BALLROOM,seattle,Seating 51-150 - Risk Category III,1.0,1.0,0.0,1.0,0.0,Average
9416,PR0071883,ANU RANA'S HEALTHY KITCHEN,vashon island,Seating 13-50 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
9417,PR0044109,PIATTI,seattle,Seating 51-150 - Risk Category III,0.0,3.0,0.0,2.0,1.0,Average
9418,PR0083544,KITTENS CABARET,seattle,Seating 151-250 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9419,PR0081976,PHO SUNSET & TERIYAKI,renton,Seating 13-50 - Risk Category III,1.0,1.0,0.0,0.0,1.0,Average
9420,PR0076619,WAREHOUSE DEMO SERVICES #106,shoreline,Seating 0-12 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9421,PR0072040,DILETTANTE MOCHA CAFE,kent,Seating 0-12 - Risk Category III,2.0,1.0,0.0,0.0,0.0,Average
9422,PR0018467,SUBWAY #1877,seattle,Seating 0-12 - Risk Category III,2.0,1.0,0.0,0.0,0.0,Average
9423,PR0084716,IT'S PERSONAL CATERING & CHEF SERVICES,seattle,Caterer - Risk Category III,0.0,2.0,0.0,1.0,1.0,Average
9424,PR0082154,ELTANA,seattle,Seating 0-12 - Risk Category III,1.0,2.0,0.0,0.0,1.0,Average
9425,PR0002374,BRELLA'S @ BEST WESTERN EXECUTIVE INN,seattle,Seating 51-150 - Risk Category III,0.0,4.0,0.0,2.0,2.0,Average
9426,PR0014631,CASA DURANGO,renton,Seating 51-150 - Risk Category III,1.0,1.0,0.0,0.0,0.0,Average
9427,PR0070267,MAYURI FOODS & VIDEO,redmond,Seating 51-150 - Risk Category III,1.0,14.0,5.0,6.0,11.0,VeryLow
9428,PR0086454,ELYSIAN BREWING COMPANY INC.,seattle,Seating 51-150 - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9429,PR0067201,FREMONT 76,seattle,Seating 0-12 - Risk Category III,0.0,1.0,0.0,0.0,0.0,Average
9430,PR0007311,BEACON HILL MARKET,seattle,Meat/Sea Food - Risk Category III,1.0,2.0,0.0,1.0,1.0,Average
9431,PR0001416,GUS COOPER FOOD MART,seattle,Grocery Store-no seating - Risk Category I,0.0,1.0,0.0,0.0,0.0,Average
9432,PR0067940,JERSEY MIKE'S SUBS,redmond,Seating 13-50 - Risk Category III,0.0,2.0,0.0,0.0,0.0,Average
9433,PR0063232,SITE 17 DELI & GROCERY,seattle,Grocery Store-no seating - Risk Category I,1.0,1.0,0.0,0.0,0.0,Average
9434,PR0081544,LAKE WASHINGTON HS,kirkland,School Lunch Program - Risk II,0.0,2.0,0.0,0.0,0.0,Average
9435,PR0042817,FRED MEYER INC #179,seattle,Grocery Store-no seating - Risk Category I,0.0,2.0,0.0,0.0,2.0,Average
